"uuid","author","published","country","shares","type"
"851fdbae0c7a39cf83b7c63804b2f7fbbf86b779","WakingTimes","2016-11-08T00:54:00.000+02:00","US",0,"bs"
"023164c330b3d0a8e99e5a1b5863ee58af37cc53","WakingTimes","2016-11-09T14:32:06.994+02:00","US",0,"bs"
"410041d70cca4e7bebffc6ee58c2bdf5c07c426e","WakingTimes","2016-11-09T13:57:00.000+02:00","US",0,"bs"
"c29f60d809ffc72b16e34b5901989428bf85826e","WakingTimes","2016-11-09T21:36:50.862+02:00","US",0,"bs"
"4da1e5ee3166f1aca0a2d9e69f293a471ddbb7ed","WakingTimes","2016-11-11T11:57:00.000+02:00","US",0,"bs"
"1a9dbbee76ab1efde8be912ed160714fd45718f9","WakingTimes","2016-11-11T21:45:40.191+02:00","US",0,"bs"
"ababec52036e92b1369cf634f4ff0749c488e254","WakingTimes","2016-11-12T12:27:00.000+02:00","US",0,"bs"
"2cb6d39632af7c4e4250ce9b8dea5afe475cd36e","WakingTimes","2016-11-15T01:28:00.000+02:00","US",0,"bs"
"d37fcbc29d39ee04d5af906d4c22d01ef764e5f2","WakingTimes","2016-11-14T05:33:00.000+02:00","US",0,"bs"
"624b63c9b6333c31067923f442463efdc5eb036c","WakingTimes","2016-11-16T01:20:59.555+02:00","US",0,"bs"
"11872beae5ba08759a2a4de944b52369816c3928","WakingTimes","2016-11-16T18:43:22.783+02:00","US",0,"bs"
"ba3f1a1e10e430950a8106b5c094d2a6be968e59","Waking Times","2016-11-18T02:07:00.000+02:00","US",0,"bs"
"e8e9920152ba2294e4fe9031f3dcf1387e2997aa","WakingTimes","2016-11-17T03:16:00.000+02:00","US",0,"bs"
"cab8d70e0f12de68919a97791e0fc4cf35ba364c","WakingTimes","2016-11-19T02:12:00.000+02:00","US",0,"bs"
"8ef937c066a90193c50e6a9ee8fb3f2b30018900","WakingTimes","2016-11-18T23:12:00.000+02:00","US",0,"bs"
"5583c003520caf9886488946f05732508cc53553","Waking Times","2016-11-19T23:54:44.868+02:00","US",0,"bs"
"96a5bc30056ea5e87cd109ee690bc76ee5e843ee","Waking Times","2016-11-20T00:46:37.378+02:00","US",0,"bs"
"901d249341fdd9a4534302a0c0572a84e7548336","WakingTimes","2016-11-21T19:21:37.878+02:00","US",0,"bs"
"1a48375aeda631a7d40202c502f6ef80fe4c5206","WakingTimes","2016-11-22T04:42:00.000+02:00","US",0,"bs"
"c882bbdc1fcb8b70f1e0a85bd1973ff81701044b","WakingTimes","2016-11-22T10:52:00.000+02:00","US",0,"bs"
"883a9f91d6596a10ed288897edc2f16113da1052","WakingTimes","2016-11-24T10:22:00.000+02:00","US",0,"bs"
"19271af1fb75c249388022caf9a3f7a262863c38","WakingTimes","2016-11-24T03:38:00.000+02:00","US",0,"bs"
"3caa948785edbe23c39048381542465aaafd6615","WakingTimes","2016-11-25T22:17:19.691+02:00","US",0,"bs"
"9029ec0bcf61c4409e11d9d0a15d1f39909ac252","WashingtonsBlog","2016-10-28T02:18:30.567+03:00","US",0,"bs"
"72ea86ebc108707cabcdfb54dc0694a0dc234140","DavidSwanson","2016-10-28T02:18:31.357+03:00","US",0,"bs"
"c0fb72d061ffc9a5388639ac3b44ac4673023211","WashingtonsBlog","2016-10-28T02:18:35.301+03:00","US",0,"bs"
"74639e7a23279987d4388c1d86b915c2b3cfa857","Charles Hugh Smith","2016-10-28T01:24:00.000+03:00","US",0,"bs"
"8d636684a31ecd7cde41e6fe7458780df639c3b7","Carl Herman","2016-10-27T21:47:00.000+03:00","US",0,"bs"
"e1dc0f8c947574c2edc4d7bcc7babf0f2363c08c","WashingtonsBlog","2016-10-27T11:55:00.000+03:00","US",0,"bs"
"ac33edb6eaf761c0e2d6b27a6b50e84023764703","DavidSwanson","2016-10-27T10:21:00.000+03:00","US",0,"bs"
"5aac26b4235aebe59db14ee69586a120ff9966b7","Brandon Turbeville","2016-10-27T04:13:00.000+03:00","US",0,"bs"
"81325cb6812b8d44980f754d1689d3624fe5f871","WashingtonsBlog","2016-10-27T03:45:00.000+03:00","US",0,"bs"
"e18cf40ec28c542e5b96925aa6ee2e1e26a5b750","Eric Zuesse.","2016-10-27T03:10:00.000+03:00","US",0,"bs"
"3801e917fcd073f3134ab3b1c3f3eedb8dd2b4bc","WashingtonsBlog","2016-10-28T03:21:56.769+03:00","US",0,"bs"
"3bc5a2746446710397024429aaa76343f24fa70a","Brandon Turbeville","2016-10-28T05:53:32.102+03:00","US",0,"bs"
"60f303be5782889ba1da0b71766915e5a2cf5f12","Eric Zuesse.","2016-10-28T05:53:38.405+03:00","US",0,"bs"
"9220cd7cfc862554dc4d8e2149f5fae4b6918d96","Eric Zuesse.","2016-10-29T03:28:20.313+03:00","US",0,"bs"
"87973265aae68bf5a6d593fd0de954375e5222d3","Eric Zuesse.","2016-10-29T03:29:05.523+03:00","US",0,"bs"
"324b34f57c5295838c24517752cddc12bd081c3a","DavidSwanson","2016-10-28T12:04:00.000+03:00","US",0,"bs"
"a030a9c3e4c460c59fe411b5c22b8e66b12fe9f9","Charles Hugh Smith","2016-10-29T11:05:00.000+03:00","US",0,"bs"
"46e2902a738aa06ac476e32241e27bad4abe99fe","Kevin Ryan","2016-10-29T17:02:34.882+03:00","US",0,"bs"
"490ced15489fd806af0d68482956c94d14bc2b5d","WashingtonsBlog","2016-10-29T21:51:48.516+03:00","US",0,"bs"
"cd9b8a173fc39a4b198321e7b93038064ae292af","Brandon Turbeville","2016-10-30T04:20:00.000+02:00","US",0,"bs"
"37de1a90438ff58ec200b6550770076c15e96601","WashingtonsBlog","2016-10-30T07:31:28.333+02:00","US",0,"bs"
"32c840bb458ac9d00b9aab540db235d371d3ec70","WashingtonsBlog","2016-10-31T01:35:27.101+02:00","US",0,"bs"
"2b3307491ebf1c69c71395869ef583e3070d5b8b","WashingtonsBlog","2016-10-31T01:35:27.955+02:00","US",0,"bs"
"46ce0515bd5a0f1f1a6e1ca2dcacc9570fed3d39","Carl Herman","2016-10-31T01:35:29.872+02:00","US",0,"bs"
"d1e8f0cac6ad568f416ebb9b3593af519391e5ba","Robert Barsocchini","2016-10-31T00:57:00.000+02:00","US",0,"bs"
"5433dce5388b4e17ec51f03c76773b480fde5342","WashingtonsBlog","2016-10-31T00:29:00.000+02:00","US",0,"bs"
"bc013a8be0b404cd892fd2dbb1b5e8a5e012774e","Eric Zuesse.","2016-10-31T05:40:12.397+02:00","US",0,"bs"
"37b1c714d72d289ccb7d3f65719a031930993ac8","DavidSwanson","2016-10-31T05:40:18.460+02:00","US",0,"bs"
"181d772dd066527740e9d3db235e3c569adbb650","WashingtonsBlog","2016-10-31T05:40:19.104+02:00","US",0,"bs"
"71ce65277681e15cf84d0c82a8c9207d154cc07f","WashingtonsBlog","2016-10-31T05:40:23.563+02:00","US",0,"bs"
"fb96cac5d50790ad010d3c910face93b935236b9","Charles Hugh Smith","2016-10-31T05:53:14.802+02:00","US",0,"bs"
"a8c9398c55090c6df04c48656f23ddd3a2a2f6cb","WashingtonsBlog","2016-11-01T00:47:00.000+02:00","US",0,"bs"
"e54034916d65296ab74f1c25b9abb4e2efd03e8c","Michael Collins","2016-10-31T17:27:00.000+02:00","US",0,"bs"
"2307421d6083cfe0ff36a361f38ccac5c03cb306","DavidSwanson","2016-10-31T17:18:00.000+02:00","US",0,"bs"
"09032eaed19ce2f69a7e1346096ba6f30c118f90","Carl_Herman","2016-11-01T04:28:34.181+02:00","US",0,"bs"
"eeb869dda0b79f720016dcd0482ed162a67e635c","DavidSwanson","2016-11-01T19:49:33.830+02:00","US",0,"bs"
"497422d06b12f81530070a6a54dfb59f2fec4824","WashingtonsBlog","2016-11-01T19:49:35.740+02:00","US",0,"bs"
"69dfa70ec442b668f71aa3059828cd0e8faf6902","Carl Herman","2016-11-01T19:49:00.000+02:00","US",0,"bs"
"116ae2fd877706f515acee2e6a4f040a4828958a","Charles Hugh Smith","2016-11-01T20:14:45.293+02:00","US",0,"bs"
"282576f90b4bfac7a69bf7024ca07789bcafb1f0","Eric Zuesse.","2016-11-02T09:28:02.681+02:00","US",0,"bs"
"08c4d67731df74ff9f18270cdf0cceb9ed3242a2","WashingtonsBlog","2016-11-02T09:16:00.000+02:00","US",0,"bs"
"0330be8f1e4d8f900dffa58c6a12c7ca11ea2c1a","DavidSwanson","2016-11-02T17:47:09.003+02:00","US",0,"bs"
"353123154b811b449b42664e02ad6a78c73c7451","Charles Hugh Smith","2016-11-03T00:06:00.000+02:00","US",0,"bs"
"55f3299b799743e8a75e57678d77da25eb282035","WashingtonsBlog","2016-11-03T11:40:00.000+02:00","US",0,"bs"
"74e9aff67b348ef3aed0a1a7c90a28abc7199851","WashingtonsBlog","2016-11-03T11:31:00.000+02:00","US",0,"bs"
"e44656603e178ebc7613e58ce7d4988adc0b0759","Carl Herman","2016-11-03T09:27:00.000+02:00","US",0,"bs"
"48932074ddf8d673e51ed3136ff813f0b3e212ff","Carl Herman","2016-11-03T09:16:00.000+02:00","US",0,"bs"
"766b69901afe0dcb38b290c5089380d8ae9635c7","WashingtonsBlog","2016-11-03T06:36:00.000+02:00","US",0,"bs"
"5a2381584d7f2b7c6c6052db69355d2f76780fb2","DavidSwanson","2016-11-03T01:23:00.000+02:00","US",0,"bs"
"3f2b67aab108376765aac46284aca4dbe1785b84","Eric Zuesse.","2016-11-03T00:47:00.000+02:00","US",0,"bs"
"adb18f3cf16a46b2c5a751d59a76bd442215f211","Mike Rivero","2016-11-04T03:22:29.537+02:00","US",0,"bs"
"2871107134c309e5b2ccf336103648ec343f5830","Eric Zuesse.","2016-11-04T05:37:39.437+02:00","US",0,"bs"
"c5d798cceebcf6b5e3534a59b8877aa20f225e43","Charles Hugh Smith","2016-11-04T00:13:00.000+02:00","US",0,"bs"
"566684a001ba98ff392784c03a30743f6ae5707d","Michael Collins","2016-11-04T09:59:54.158+02:00","US",0,"bs"
"2a2319c492e0fdb5349ce89db4bdc4aefbf904a4","JimQ","2016-11-04T14:11:22.221+02:00","US",0,"bs"
"5c91422745cac6da539ec44cc98013b2967932a5","DavidSwanson","2016-11-05T00:45:14.902+02:00","US",0,"bs"
"af80ee8824610c200499795879eabd3fc54ea134","WashingtonsBlog","2016-11-04T23:02:00.000+02:00","US",0,"bs"
"0d7c5d76d068ecd1ebec5a6e19e0b7758e7ad038","Eric Zuesse.","2016-11-05T07:58:22.636+02:00","US",0,"bs"
"632103546925902b4d51cce5c0c08ce64c21afd8","Eric Zuesse.","2016-11-05T07:58:23.855+02:00","US",0,"bs"
"809d52c6b069c2689b42b861f062b6d60aee94a5","Charles Hugh Smith","2016-11-05T00:09:00.000+02:00","US",0,"bs"
"3777adb3d2a685d641816da79d8b92db61e0176e","DavidSwanson","2016-11-04T21:58:00.000+02:00","US",0,"bs"
"d5513d1d37be15000fa0486621a54b3cc40e564c","Eric Zuesse.","2016-11-05T08:07:31.701+02:00","US",0,"bs"
"69b390d0f5a6b0ebcb48348b3d560c9f6cba1f90","Carl Herman","2016-11-05T17:01:56.626+02:00","US",0,"bs"
"60b966438c1949ba1f310768d04f560c7be26c8f","JimQ","2016-11-05T17:02:00.425+02:00","US",0,"bs"
"337ffddbe53f3283247d5ffe39c10dd930260a1a","WashingtonsBlog","2016-11-06T02:34:06.641+02:00","US",0,"bs"
"70965f069f8d907ef92ca2efe3ca77da988f9056","Eric Zuesse.","2016-11-06T02:34:14.299+02:00","US",0,"bs"
"06bfc5da67bac9ce998185535f7da8e6f513b001","Eric Zuesse.","2016-11-06T02:34:17.914+02:00","US",0,"bs"
"3c4417328785d3dec558c9d33b2ae5a8dee4f7c5","Carl_Herman","2016-11-06T18:02:20.206+02:00","US",0,"bs"
"9920d093c3febc5d8d787db1e6eea32d007e7aef","Brandon Turbeville","2016-11-07T02:43:59.457+02:00","US",0,"bs"
"b035613b6b00443d19dcae33c399ed72ef654069","Brandon Turbeville","2016-11-07T02:44:02.639+02:00","US",0,"bs"
"4e8232cb1b1d06d1ae0f94be02c5527ab4f80eca","Eric Zuesse.","2016-11-07T00:24:00.000+02:00","US",0,"bs"
"942f756106700e7a61f24a1101cc4cfa0f71a5e8","WashingtonsBlog","2016-11-06T12:15:00.000+02:00","US",0,"bs"
"9ad5d92deb07e79c3559523954ac615377d91385","Eric Zuesse.","2016-11-07T10:12:01.165+02:00","US",0,"bs"
"421512eba965f822026224333dc064d4e06a0f92","Eric Zuesse.","2016-11-07T10:12:02.925+02:00","US",0,"bs"
"3330b2d7532a856384e6ff0c169c1e43eb0cab76","Eric Zuesse.","2016-11-07T10:12:03.374+02:00","US",0,"bs"
"d763905682ae5a749d18ac0c01894c02d1936bd8","Charles Hugh Smith","2016-11-07T19:53:54.055+02:00","US",0,"bs"
"1a5668a77a0015a0189c55c5f6053d7739d8f600","WashingtonsBlog","2016-11-07T19:54:05.664+02:00","US",0,"bs"
"6386b9a9a03d601800bd85f21860c4d38c788c08","Brandon Turbeville","2016-11-07T19:54:14.911+02:00","US",0,"bs"
"615c97dcc68e921690c6f9ec6ff5fee2005f56ed","Brandon Turbeville","2016-11-07T19:54:21.678+02:00","US",0,"bs"
"7b6d0f298d14de346e66412c8396f38f9df86461","Eric Zuesse.","2016-11-07T19:54:23.129+02:00","US",0,"bs"
"49cc1cc249dcfb7ff125d32db8f6c831652ed5b6","DavidSwanson","2016-11-07T19:24:00.000+02:00","US",0,"bs"
"31beef34487c0397edce321364f36cbef5958d60","Eric Zuesse.","2016-11-08T02:38:00.000+02:00","US",0,"bs"
"e801fd2bfc57d33e18506905c083aca6227c00b2","Eric Zuesse.","2016-11-07T10:34:00.000+02:00","US",0,"bs"
"b19532ffd376286d580d341dcbb848ef06a81f4b","Carl Herman","2016-11-08T04:20:45.016+02:00","US",0,"bs"
"7b825560b82de7f95e3661b11a64b5c8ef0c311e","DavidSwanson","2016-11-08T16:51:00.329+02:00","US",0,"bs"
"11cb1fc41f617a700b90e6ab616ea088f456563e","Charles Hugh Smith","2016-11-08T20:16:54.499+02:00","US",0,"bs"
"b666f51c85a0c976d506c55938bcdad5882bb7dd","Eric Zuesse.","2016-11-09T02:12:00.000+02:00","US",0,"bs"
"66716ea71cc6c089671c6eaf87860e55bb1ca518","DavidSwanson","2016-11-09T16:25:00.000+02:00","US",0,"bs"
"1df44d22b6a27c503832bd71e3dbc2181149be74","WashingtonsBlog","2016-11-09T07:01:00.000+02:00","US",0,"bs"
"19700730b8e3853ed7521adfbdd4b0b75b36b628","WashingtonsBlog","2016-11-09T04:10:00.000+02:00","US",0,"bs"
"f2d76368236bb1a67f5fa17b80e043990303c5fa","WashingtonsBlog","2016-11-09T21:27:33.170+02:00","US",0,"bs"
"d11cad45593f8b2ab925454c48ff69042983b189","Charles Hugh Smith","2016-11-09T21:27:34.959+02:00","US",0,"bs"
"42dc7d667fc6f60ca0ee9df9c302bde43eae4463","WashingtonsBlog","2016-11-09T21:27:49.151+02:00","US",0,"bs"
"b969fa9f10d5e56ef5b8f2f45ac0e96ae8beebf1","Eric Zuesse.","2016-11-09T21:27:55.450+02:00","US",0,"bs"
"7f43a36d062effaa163fe25d11c7e8a79234477d","Eric Zuesse.","2016-11-09T22:38:47.744+02:00","US",0,"bs"
"a191d7fa744b81a57ad65cbe5ef482d9cd2b228b","DavidSwanson","2016-11-11T01:00:00.000+02:00","US",0,"bs"
"5b10e33970654db6404f838668bb2e7c281e2cd8","Brandon Turbeville","2016-11-10T22:01:00.000+02:00","US",0,"bs"
"9ce828fe685688d966aba4ab1a3874565f93ea44","Charles Hugh Smith","2016-11-11T23:40:38.264+02:00","US",0,"bs"
"b3de46ad624cb63159beff03f97787884c90a6db","Carl Herman","2016-11-11T23:40:39.343+02:00","US",0,"bs"
"122b6c3da8a4f4134480c6d87b753131f609ea8e","Michael Collins","2016-11-11T23:16:00.000+02:00","US",0,"bs"
"e8076d660dc8c8fec77183c65cbdd76a11d0d175","Colm Williamson","2016-10-26T22:37:31.741+03:00","US",0,"bs"
"009cf4df7203d4c8fcf3da2dd86148d854fce420","Colm Williamson","2016-10-26T22:37:31.762+03:00","US",0,"bs"
"e15ad1b0ba069e3fed42fa93b360ee0ed31d396a","Julius Hubris","2016-10-26T22:30:00.000+03:00","US",0,"bs"
"63c938c0624ea512889724c365234872082c88cc","Julius Hubris","2016-10-26T21:51:00.000+03:00","US",0,"bs"
"3b05582b425dad4377c05cbb5cdbb5368f6162ea","Julius Hubris","2016-10-26T21:34:00.000+03:00","US",0,"bs"
"c3904129eff17ec003504fccd12d2221fef88cbf","Gerry McBride","2016-10-26T20:54:00.000+03:00","US",0,"bs"
"2444c5e2c7013486b7c19243336e9c52637d456e","Colm Williamson","2016-10-26T20:51:00.000+03:00","US",0,"bs"
"256dae9945e982a513b72cbd44653ec83df37890","Gerry McBride","2016-10-26T19:50:00.000+03:00","US",0,"bs"
"110ab4bb1a6b4ad06e671a202377ab2745493f1e","Gerry McBride","2016-10-27T18:29:35.393+03:00","US",0,"bs"
"d4ea8d80b0cb5f44c287d5ba86e84df98bd8c3ac","Julius Hubris","2016-10-27T18:29:35.627+03:00","US",0,"bs"
"a1809b015f2dc2298257507db7e479310eda8778","Gerry McBride","2016-10-27T18:29:35.660+03:00","US",0,"bs"
"053b7b425efc282cc8367c6335a2490f4ad22b0e","Colm Williamson","2016-10-27T18:29:35.728+03:00","US",0,"bs"
"e52dd82c2d8306edca6c1b0813192719cde25f0a","Julius Hubris","2016-10-27T18:29:35.782+03:00","US",0,"bs"
"9af88393b1d2eaf5decc563a3ebcf5f9211258f2","Julius Hubris","2016-10-27T21:48:24.612+03:00","US",0,"bs"
"415dc6974f374df26de04a63a10fcd0341203a21","Julius Hubris","2016-10-27T21:48:27.578+03:00","US",0,"bs"
"4063d36e98638f65f51437e4a83c2bd94ef6c08c","Gerry McBride","2016-10-27T21:48:28.886+03:00","US",0,"bs"
"e2735b0a10ff9fd24ed36a9364e8a331a7952bc4","Gerry McBride","2016-10-27T21:48:29.507+03:00","US",0,"bs"
"438ec88b4f8d8760a57af44ad1d08ab1b21994e0","Julius Hubris","2016-10-28T12:09:31.755+03:00","US",0,"bs"
"d7f1d6e3ecbc200a57f623899d432713b19ca9df","Julius Hubris","2016-10-28T12:09:31.960+03:00","US",0,"bs"
"2ddce9827ce82f9314de812d4fd311cabe6fc4f6","Gerry McBride","2016-10-28T12:09:32.189+03:00","US",0,"bs"
"05d44057703dd853f473ba5f176639c154d809af","Gerry McBride","2016-10-28T12:09:32.623+03:00","US",0,"bs"
"73225eea76699169dce308d127d57ebda8e91eb0","Gerry McBride","2016-10-28T13:44:28.425+03:00","US",0,"bs"
"8756a4a777990a97f136080cecf7a1522312baf2","Julius Hubris","2016-10-28T13:44:28.509+03:00","US",0,"bs"
"aa1178b9725df1b795301257f3ee0415685d2374","Julius Hubris","2016-10-31T14:07:15.175+02:00","US",0,"bs"
"058ccc7e23ceac33ef76d3389197ea493e62a019","Julius Hubris","2016-10-31T14:07:15.462+02:00","US",0,"bs"
"9d5d9e0d12c946ff7882177b1a062b5059f9da17","Gerry McBride","2016-11-01T17:05:00.451+02:00","US",0,"bs"
"ede66d1b687dceacf2283eb801e5f3b0944bcaa1","Colm Williamson","2016-11-01T17:05:00.472+02:00","US",0,"bs"
"bbf24b06b09e6be0999a4aabe8effe5150a964d6","Julius Hubris","2016-11-01T17:05:00.610+02:00","US",0,"bs"
"9c288674ce6f20da2ad8891c76d471fd67560ef8","Julius Hubris","2016-11-01T17:05:00.619+02:00","US",0,"bs"
"87f5b5b949f25832d17f1c0b446e11122e0d8444","Julius Hubris","2016-11-01T17:05:00.658+02:00","US",0,"bs"
"b3c798bedfc1a92eb7124274218ee6d9257d6ae2","Colm Williamson","2016-11-01T20:43:24.058+02:00","US",0,"bs"
"031bab4e5d25aabf1b9c06c0f7100fea036ff73c","Colm Williamson","2016-11-01T22:52:54.596+02:00","US",0,"bs"
"145f9222f85d687d79239068e0b5d65ab9e14f2f","Colm Williamson","2016-11-01T23:35:13.084+02:00","US",0,"bs"
"84d141e4ac31ce6ea9e1e00d07ca2733dc1862ac","Gerry McBride","2016-11-03T00:48:00.000+02:00","US",0,"bs"
"07b457ae75d9734bac744e055ac1b212fb0319d0","Colm Williamson","2016-11-03T00:30:00.000+02:00","US",0,"bs"
"198109c05aae17b8f4e0609732bf231d3cb619c3","Julius Hubris","2016-11-02T20:59:00.000+02:00","US",0,"bs"
"980b3cc7a2b443c41fa2262d538b2ddfdffa4b0e","Colm Williamson","2016-11-02T20:25:00.000+02:00","US",0,"bs"
"ad2d6d5d5a9b8081d33c5b812ea53cc4ec83cfc8","Julius Hubris","2016-11-02T20:13:00.000+02:00","US",0,"bs"
"078d9a1b2e6eb20cb2b4c9ca7b33d7e29f4ffa12","Gerry McBride","2016-11-02T19:31:00.000+02:00","US",0,"bs"
"c4a90c8a7345ef8268159db5c696515c08733522","Gerry McBride","2016-11-02T18:59:00.000+02:00","US",0,"bs"
"3f634b42846ca94488af5416f50ca3bea13797e0","Julius Hubris","2016-11-02T18:47:00.000+02:00","US",0,"bs"
"0e5276efd5ef35243e9d70bc0e0b8b80ec412e34","Julius Hubris","2016-11-03T16:28:48.005+02:00","US",0,"bs"
"c17105d37169c802412cf073f190b46a480de5d5","Gerry McBride","2016-11-03T16:28:48.109+02:00","US",0,"bs"
"ed736e60f67a71623423ef4049c2037552849459","Julius Hubris","2016-11-03T16:28:49.145+02:00","US",0,"bs"
"36038b8a9e589c42618633888e541bf539067b3f","Colm Williamson","2016-11-03T16:28:49.284+02:00","US",0,"bs"
"971c55f0a83fddc0b4c4fdcd847147d26aaac8c6","Julius Hubris","2016-11-03T16:28:49.511+02:00","US",0,"bs"
"8c8be04bc67be468d921d0b09fd59206c747f72f","Julius Hubris","2016-11-03T21:00:27.738+02:00","US",0,"bs"
"02850f4f523766eaad421d42c11e8baf31213149","Colm Williamson","2016-11-03T23:05:47.048+02:00","US",0,"bs"
"51a010f02d1a3063cb11321471772d3c432f2302","Colm Williamson","2016-11-03T23:05:47.106+02:00","US",0,"bs"
"d00a510f84faa0caf8d1914b8cb4bb87265386ac","Julius Hubris","2016-11-04T14:41:42.444+02:00","US",0,"bs"
"b6352f54d580034b4078fb4af2590c38a5b0b877","Julius Hubris","2016-11-04T14:41:42.787+02:00","US",0,"bs"
"fe0498c83123066137487c50a91df8b87ed74443","Julius Hubris","2016-11-04T17:52:22.859+02:00","US",0,"bs"
"0a2e46407e53aacfb6a838d6a6d3c5b81120e591","Julius Hubris","2016-11-04T17:52:23.350+02:00","US",0,"bs"
"1dde80583a2fb08934cea16d464a4146b980d65d","Julius Hubris","2016-11-04T17:52:23.504+02:00","US",0,"bs"
"f8b8e8713a4e1e93499738a8041ff5b86c55fa3e","Julius Hubris","2016-11-07T14:03:56.533+02:00","US",0,"bs"
"36590173665708d6d80b692f313cdd7b43ba21a1","Gerry McBride","2016-11-07T16:09:57.390+02:00","US",0,"bs"
"ab58d1c63ee74b0e16374e09d452f9ec947de4c9","Julius Hubris","2016-11-07T16:09:57.538+02:00","US",0,"bs"
"ad8476474f8e924e72cb9086ff030500ffd1d93d","Julius Hubris","2016-11-07T16:09:57.657+02:00","US",0,"bs"
"330dad5bbb31728db200df82fdb0a9d07a7d002b","Julius Hubris","2016-11-07T16:09:57.808+02:00","US",0,"bs"
"67db320ecbdf5fb6ad255f68bbf9ba07d8162ab7","Gerry McBride","2016-11-07T20:19:02.832+02:00","US",0,"bs"
"5da8d46fa55422fc4f95845b3a2041830c4ed6b2","Julius Hubris","2016-11-08T16:18:03.266+02:00","US",0,"bs"
"4b1a4921554bb3a95f13d6c434c19622b0200ccc","Julius Hubris","2016-11-08T16:18:03.370+02:00","US",0,"bs"
"10306225d5ccfcfbf42b82a007f6378730ba5e6e","Colm Williamson","2016-11-08T22:44:15.385+02:00","US",0,"bs"
"b24de3f8ca82ea9069a44208ef8c9198827f71a6","Gerry McBride","2016-11-08T20:26:00.000+02:00","US",0,"bs"
"6fd77b032fe509751ad2eae3ea855a42f29759dd","Colm Williamson","2016-11-08T20:19:00.000+02:00","US",0,"bs"
"d2b30bfda13f2268c765ecd8a77402a3a46da06a","Julius Hubris","2016-11-08T20:05:00.000+02:00","US",0,"bs"
"72ccea3d70ce33f8a75136eed5a8cc4c1102a04d","Julius Hubris","2016-11-08T20:00:00.000+02:00","US",0,"bs"
"284f4f990ca57799c7a1c66f82b2a63fdf35965b","Julius Hubris","2016-11-09T14:39:27.698+02:00","US",0,"bs"
"ec4771cb77d245b920fc9accf7dd654c38aa7544","Julius Hubris","2016-11-09T15:43:35.804+02:00","US",0,"bs"
"c3da8e5b233287db79570f7adcc8811547f5e7e0","Julius Hubris","2016-11-09T15:43:35.942+02:00","US",0,"bs"
"f0ac2064dc81bc6401569cff6b747b897447da0a","Julius Hubris","2016-11-09T17:57:16.820+02:00","US",0,"bs"
"3379a1c90cb0a596553fdc28c2290d2b76e8b569","Colm Williamson","2016-11-09T17:57:17.014+02:00","US",0,"bs"
"228ff7a9a98441b31560180d9fcee03200c15e88","Julius Hubris","2016-11-10T14:21:51.844+02:00","US",0,"bs"
"8a2065d0d0149e8769d3b2f6e3e397a481f2b759","Julius Hubris","2016-11-10T16:26:24.730+02:00","US",0,"bs"
"e273651f925b62915ad8760d766284a401b918aa","Julius Hubris","2016-11-10T16:26:24.847+02:00","US",0,"bs"
"5f4c0e3c77184bb1c1d66c5b755a00d6bf1536ba","Colm Williamson","2016-11-10T21:24:07.730+02:00","US",0,"bs"
"add25b8513d58536534f2cbc78fd139a9d94796a","Julius Hubris","2016-11-10T21:24:07.847+02:00","US",0,"bs"
"169048f120e7b0577c07ac653c5978104d36d570","Julius Hubris","2016-11-10T21:24:08.115+02:00","US",0,"bs"
"d347d5c3ccfb19702240a8cdce5406eace56e5ef","Gerry McBride","2016-11-11T15:06:47.410+02:00","US",0,"bs"
"b4750b317a6267bc4d29f3725cd20f0f1725b42e","Julius Hubris","2016-11-11T15:06:48.942+02:00","US",0,"bs"
"5a19363ce625da446e59680d62ec1d5f966b60c2","Julius Hubris","2016-11-11T15:06:49.149+02:00","US",0,"bs"
"178abe83237cface62d00a5941ed060228ac90fe","Julius Hubris","2016-11-11T15:06:49.722+02:00","US",0,"bs"
"649cfcd00ab8f7d58425eb45161320754c68f4b2","Gerry McBride","2016-11-11T18:15:41.111+02:00","US",0,"bs"
"3c1083451ec17a850a9c1c2e26ca30825e87cb71","Julius Hubris","2016-11-14T12:44:57.439+02:00","US",0,"bs"
"833e912a2c4daf84b3e029e13d6379142c0d4682","Julius Hubris","2016-11-14T12:44:57.623+02:00","US",0,"bs"
"ab2d548c98184283257040fb42b9b70711d81e69","Julius Hubris","2016-11-14T15:13:45.891+02:00","US",0,"bs"
"c3acaca94067b3dc802d0870c49f672a9e0f4fb3","Julius Hubris","2016-11-14T16:54:50.291+02:00","US",0,"bs"
"93061b994ed11c0e42c2699453aad3112b6ca472","Gerry McBride","2016-11-14T18:55:53.205+02:00","US",0,"bs"
"335193e95bc65ed7a0966ad17fa32834dd22f64a","Gerry McBride","2016-11-14T18:55:53.304+02:00","US",0,"bs"
"0112204ee5e9c788de8665b88d4a1052492dece4","Gerry McBride","2016-11-14T18:55:53.364+02:00","US",0,"bs"
"0f99999af73c1e4cb35892cac38012b747737309","Colm Williamson","2016-11-15T15:52:12.268+02:00","US",0,"bs"
"0e468eec7c8db295bd9fb4725ece6284c247d1f2","Colm Williamson","2016-11-15T15:52:13.544+02:00","US",0,"bs"
"20229a3f15f64cce5ae9347ac74d8ae8de46b473","Julius Hubris","2016-11-15T17:50:23.318+02:00","US",0,"bs"
"4efb0fa34cb47afa76fd6f5d80c501fc772a3f4a","Julius Hubris","2016-11-15T17:50:23.351+02:00","US",0,"bs"
